,Users,Game_name,user_rating
72972,/user/Dante77,Journey,10
72974,/user/Armin4,Journey,10
72976,/user/Dunne,Journey,10
72977,/user/MartinEzy225,Journey,10
72978,/user/Chempion1,Journey,0
72980,/user/PerfectRecipe,Journey,9
72982,/user/moonlaba,Journey,8
72987,/user/Tmz,Journey,10
72988,/user/Menni,Journey,8
72989,/user/virtualvince,Journey,6
72991,/user/LikeaPisces,Journey,10
72992,/user/painava,Journey,9
72993,/user/sergio123456,Journey,7
72994,/user/SirSoil,Journey,8
72995,/user/Exterminador_d7,Journey,10
72996,/user/m1ku47,Journey,7
72999,/user/Kin260,Journey,10
73000,/user/Jonneeyy,Journey,8
73004,/user/RealyFeary,Journey,10
73010,/user/Jony_traaa,Journey,10
73013,/user/XLazer,Journey,9
73014,/user/Electrohead,Journey,8
73015,/user/forkStyle43,Journey,8
73016,/user/ChesterField,Journey,8
73019,/user/Poofpooof,Journey,10
73020,/user/Chicoloco,Journey,10
73021,/user/Superslider,Journey,8
73022,/user/alexandrumna,Journey,5
73025,/user/MissDove,Journey,9
73028,/user/kefka2589,Journey,10
73030,/user/Al1ne,Journey,10
73032,/user/Blint31,Journey,8
73033,/user/ADCT800,Journey,9
73035,/user/jotade86,Journey,9
73041,/user/piuscorvus,Journey,10
73043,/user/Dr_Unk,Journey,9
73044,/user/srinu634,Journey,1
73045,/user/Cless,Journey,10
73047,/user/tommydlbass,Journey,8
73049,/user/Vaeu,Journey,8
73050,/user/fr0st1,Journey,9
73052,/user/DevilSurvivor,Journey,0
73053,/user/Jouniac,Journey,9
73054,/user/DARU3108,Journey,10
73055,/user/Leon_D,Journey,8
73058,/user/Justareviewer21,Journey,9
73059,/user/Bara2018,Journey,10
73060,/user/pelya,Journey,8
73061,/user/doproyee,Journey,10
73065,/user/FuzzyPackRat,Journey,10
73067,/user/nexus151196,Journey,10
73069,/user/FRIST_008,Journey,8
73070,/user/WhatAboutThat,Journey,9
73073,/user/assassinader200,Journey,10
73074,/user/KaleSungurCrane,Journey,9
73077,/user/strangebrew123,Journey,3
73078,/user/Dante236,Journey,9
73081,/user/Maurer,Journey,7
73082,/user/Frost_Cube,Journey,7
73083,/user/tufekciero,Journey,7
73086,/user/YannySp101,Journey,8
73091,/user/avishay50,Journey,10
73092,/user/Mindkiller7522,Journey,6
73096,/user/EasyGamerBoi,Journey,7
73098,/user/S1NGLEVB,Journey,8
73100,/user/VioIrdsGX,Journey,10
73101,/user/B00tador,Journey,8
73103,/user/Dan9el99,Journey,8
73105,/user/Catharsiuse,Journey,4
73109,/user/arkien,Bloodborne,10
73115,/user/Makaveli,Bloodborne,9
73116,/user/Divisionbell,Bloodborne,10
73121,/user/1234marcos,Bloodborne,10
73122,/user/SWERY_51,Bloodborne,9
73124,/user/peteraff1,Bloodborne,10
73129,/user/Okamisen,Bloodborne,10
73132,/user/ufc77,Bloodborne,10
73136,/user/APIce,Bloodborne,3
73139,/user/AnimeUnknown,Bloodborne,0
73142,/user/velvetmeds,Bloodborne,0
73146,/user/Iluvatar21,Bloodborne,3
73148,/user/Pandur,Bloodborne,9
73150,/user/WD_Forever,Bloodborne,10
73151,/user/Dukay66,Bloodborne,9
73152,/user/Gwyndolin,Bloodborne,10
73153,/user/ergulerhan,Bloodborne,10
73156,/user/ToFewViews,Bloodborne,8
73158,/user/brigitte1357,Bloodborne,10
73165,/user/Bitek,Bloodborne,10
73167,/user/phoeniix23,Bloodborne,10
73170,/user/Goalzzz,Bloodborne,10
73172,/user/eldumloido,Bloodborne,9
73177,/user/Toophat82,Bloodborne,8
73187,/user/eternal_napalm,Bloodborne,10
73191,/user/t0mmyg,Bloodborne,10
73204,/user/DrakeGarrison,Bloodborne,9
73211,/user/Jonny5784,Bloodborne,10
73212,/user/HTGamer,Bloodborne,10
73213,/user/Archulysses,Bloodborne,9
73214,/user/FromKanga,Bloodborne,10
73216,/user/KingVilla1n,Bloodborne,10
73217,/user/Shimmeywill,Bloodborne,8
73218,/user/anonymity,Bloodborne,10
73220,/user/Runfocovah,Bloodborne,9
73224,/user/Wrath_4givnez,Bloodborne,10
73226,/user/okc_rocker,Bloodborne,8
73228,/user/p1menta,Bloodborne,10
73230,/user/Jellybean15,Bloodborne,9
73237,/user/guiletheguiles,Bloodborne,10
73243,/user/claytastic,Bloodborne,10
73246,/user/Markptzzz,Bloodborne,10
73247,/user/jelikey,Bloodborne,10
73249,/user/vaughtex,Bloodborne,10
73253,/user/LucasCGamer,Bloodborne,10
73261,/user/Dartek,Bloodborne,8
73262,/user/Birdie,Bloodborne,8
73263,/user/badgerryan19,Bloodborne,9
73264,/user/Nel,Bloodborne,8
73270,/user/Be_Objective,Bloodborne,10
73276,/user/CntrlAltDel101,Bloodborne,10
73277,/user/mtg837,Bloodborne,9
73280,/user/Kopter,Bloodborne,9
73282,/user/GuyFromFinland,Bloodborne,9
73285,/user/unit_1,Bloodborne,10
73289,/user/Merfy,Bloodborne,10
73291,/user/Johnchurn,Bloodborne,10
73292,/user/KrisTrajkovski,Bloodborne,10
73296,/user/Strelok_VSOP,Bloodborne,10
73297,/user/iCSiMarcelinmBR,Bloodborne,10
73298,/user/tomvs123,Bloodborne,9
73299,/user/illphil,Bloodborne,10
73303,/user/NihiRagnarK,Bloodborne,10
73308,/user/Naedrif,Bloodborne,9
73309,/user/bluedb,Bloodborne,10
73311,/user/KayVen17,Bloodborne,8
73313,/user/Tbag115,Bloodborne,10
73315,/user/cheopulin,Bloodborne,9
73318,/user/dewdar,Bloodborne,9
73320,/user/tbeit2,Bloodborne,10
73321,/user/MiguelNeto,Bloodborne,10
73322,/user/Jamesshen,Bloodborne,10
73323,/user/Nath6349,Bloodborne,9
73328,/user/Leo_Manzano,Bloodborne,10
73329,/user/BlakDak666,Bloodborne,10
73331,/user/NinjaDave,Bloodborne,10
73333,/user/WorldRedbull,Bloodborne,9
73335,/user/Archound,Bloodborne,10
73336,/user/Baldingsan,Bloodborne,8
73338,/user/balding,Bloodborne,9
73339,/user/Hobobo,Bloodborne,10
73340,/user/teemz22,Bloodborne,8
73344,/user/network_scroll,Bloodborne,10
73345,/user/raskin_oleg,Bloodborne,9
73346,/user/madcritic_,Bloodborne,9
73348,/user/canceRnya,Bloodborne,10
73354,/user/AlexvaderII,Bloodborne,10
73356,/user/Lineart,Bloodborne,9
73357,/user/adrewtoremember,Bloodborne,10
73360,/user/SKSK,Bloodborne,8
73366,/user/iOS,Bloodborne,9
73368,/user/DestanyZero,Bloodborne,9
73371,/user/skthegreat,Bloodborne,10
73375,/user/k3llist,Bloodborne,9
73376,/user/MatthewDavisMed,Bloodborne,10
73377,/user/Lucifer_Inferno,Bloodborne,10
73378,/user/Cloudy83,Bloodborne,10
73385,/user/Not_Ur_Momz,Bloodborne,10
73386,/user/daikengo,Bloodborne,8
73388,/user/Fickelouss,Bloodborne,9
73391,/user/massivexploder,Bloodborne,10
73394,/user/Mondyjoy,Bloodborne,10
73395,/user/Simpson_761,Bloodborne,10
73397,/user/ByMarcs,Bloodborne,9
73398,/user/Dom007,Bloodborne,10
73405,/user/Myrkur,Bloodborne,10
73406,/user/imt558,Bloodborne,10
73408,/user/linkenski,Bloodborne,10
73414,/user/FrankyPuuSensei,Bloodborne,9
73417,/user/RudigerX,Bloodborne,10
73419,/user/gamingfanatic,Bloodborne,9
73420,/user/Wrede,Bloodborne,10
73425,/user/Jimmytwotimes,Bloodborne,9
73428,/user/loadstone007,Bloodborne,10
73431,/user/Kenmei,Bloodborne,9
73434,/user/SwitSwat,Bloodborne,10
73438,/user/mbounce88,Bloodborne,10
73439,/user/MikeMenkes,Bloodborne,10
73441,/user/MalistiX,Bloodborne,10
73446,/user/Darko84,Bloodborne,9
73447,/user/HarlanSaysSo,Bloodborne,9
73448,/user/GamerJosh0137,Bloodborne,9
73450,/user/EpikTheMaster,Bloodborne,10
73463,/user/Lion7,Bloodborne,10
73470,/user/thomasnichols,Bloodborne,10
73474,/user/poker909,Bloodborne,9
73475,/user/wesker2012,Bloodborne,8
73476,/user/wsacramoni,Bloodborne,10
73492,/user/Agarwel,Bloodborne,10
73493,/user/drlowdon,Bloodborne,9
73497,/user/Skarwind,Bloodborne,9
73498,/user/trollkiller,Bloodborne,10
73501,/user/Ibanez89,Bloodborne,10
73503,/user/SpawnCap,Bloodborne,10
73504,/user/DawnofAaron,Bloodborne,9
73505,/user/phil6ailey,Bloodborne,10
73506,/user/warlock7,Bloodborne,9
73507,/user/NiclName,Bloodborne,10
73508,/user/Kaprawiec,Bloodborne,10
73509,/user/MikeyGunz0,Bloodborne,10
73511,/user/JMARSseph,Bloodborne,10
73525,/user/enforcer01,Bloodborne,10
73526,/user/EHansen14,Bloodborne,9
73530,/user/heatonx23,Bloodborne,10
73538,/user/cimerians,Bloodborne,10
73539,/user/luis_matador_1,Bloodborne,10
73540,/user/Zenzukai,Bloodborne,10
73542,/user/bugalugz,Bloodborne,10
73544,/user/Nataraja,Bloodborne,10
73546,/user/Feeder16,Bloodborne,10
73548,/user/HenriqueV,Bloodborne,10
73551,/user/Kryptiic,Bloodborne,10
73561,/user/themostunclean,Bloodborne,10
73564,/user/JuliusSmith,Bloodborne,10
73567,/user/Rad_kills,Bloodborne,10
73572,/user/tandk1993,Bloodborne,10
73577,/user/Muzzle131,Bloodborne,10
73579,/user/Sceptic,Bloodborne,10
73580,/user/bosconian87,Bloodborne,10
73585,/user/Navictus,Bloodborne,10
73593,/user/dangler11,Bloodborne,10
73597,/user/Rumblefish,Bloodborne,8
73598,/user/griffey546,Bloodborne,9
73599,/user/DaniVR99,Bloodborne,10
73604,/user/JackKasket,Bloodborne,9
73605,/user/JayLightBar,Bloodborne,10
73606,/user/Jaime5478,Bloodborne,10
73614,/user/Basquilly,Bloodborne,10
73617,/user/dharma,Bloodborne,9
73619,/user/Sh4rk82,Bloodborne,9
73622,/user/nonchalantgamer,Bloodborne,9
73623,/user/Shiftian_Be,Bloodborne,9
73624,/user/Arthainius,Bloodborne,10
73625,/user/prawntoast1,Bloodborne,9
73629,/user/ALSGATS,Bloodborne,10
73630,/user/ToatzMcGoatz,Bloodborne,9
73646,/user/HamboneReviews,Bloodborne,10
73651,/user/shavenwookie,Bloodborne,10
73653,/user/TheLastColossus,Bloodborne,10
73654,/user/TEDD95,Bloodborne,10
73658,/user/JackValentine,Bloodborne,9
73661,/user/insloanwetrust,Bloodborne,9
73663,/user/ioio32l,Bloodborne,10
73664,/user/Ryhelia,Bloodborne,10
73667,/user/xhaosis,Bloodborne,10
73668,/user/ghassenga,Bloodborne,10
73669,/user/bveracka,Bloodborne,9
73670,/user/redmandana,Bloodborne,10
73675,/user/prince_warhero,Bloodborne,9
73692,/user/Pureray,Bloodborne,10
73693,/user/bennibop,Bloodborne,10
73701,/user/revrevolution,Bloodborne,9
73706,/user/Bolkie,Bloodborne,10
73714,/user/seburo,Bloodborne,10
73720,/user/Dredd731,Bloodborne,9
73721,/user/Avodeskorm,Bloodborne,6
73725,/user/szszsz,Bloodborne,10
73738,/user/ignore78,Bloodborne,10
73739,/user/kooltrex,Bloodborne,9
73744,/user/DSouls_guy,Bloodborne,10
73754,/user/Flypaper,Bloodborne,10
73758,/user/AF1,Bloodborne,10
73763,/user/DeusXCom,Bloodborne,9
73764,/user/Allthat,Bloodborne,10
73765,/user/SuperMe,Bloodborne,7
73768,/user/Nathaniel_Wu,Bloodborne,9
73771,/user/J_R_Taylor,Bloodborne,10
73783,/user/PuckMan,Bloodborne,9
73784,/user/sumguitardude,Bloodborne,10
73785,/user/endtransmission,Bloodborne,10
73790,/user/Artur95,Bloodborne,10
73804,/user/massivechicken,Bloodborne,9
73806,/user/OllyNorton,Bloodborne,10
73811,/user/PauloBessa,Bloodborne,10
73812,/user/welchmen22,Bloodborne,9
73820,/user/Kuraditosin,Bloodborne,9
73823,/user/unluckydice,Bloodborne,9
73826,/user/larrystanke,Bloodborne,9
73827,/user/pongkrit03,Bloodborne,9
73828,/user/2019amisany,Bloodborne,9
73829,/user/AreYouSerious,Bloodborne,9
73845,/user/Oaz,Bloodborne,10
73849,/user/Kenms,Bloodborne,10
73851,/user/Tubey,Bloodborne,9
73852,/user/FogCityRoller,Bloodborne,10
73858,/user/smoovelai,Bloodborne,10
73859,/user/Minge,Bloodborne,10
73862,/user/Arcendus,Bloodborne,10
73865,/user/DrugsMeazureTim,Bloodborne,10
73868,/user/WORDSof1K,Bloodborne,10
73881,/user/DetBruceRoberts,Bloodborne,10
73891,/user/pinball123,Bloodborne,8
73893,/user/AdamJensen77,Bloodborne,10
73903,/user/aquiles1990,Bloodborne,10
73912,/user/Thegodfatherson,Bloodborne,10
73914,/user/Cantthink,Bloodborne,10
73917,/user/JonnyBigBoss,Bloodborne,8
73918,/user/Markolius,Bloodborne,10
73923,/user/jakeman25,Bloodborne,9
73925,/user/Fedismo14,Bloodborne,10
73927,/user/Austyn_rk,Bloodborne,10
73933,/user/Coronado1984,Bloodborne,8
73942,/user/Atermi,Bloodborne,10
73943,/user/mr_blonde75,Bloodborne,10
73945,/user/hoppypoppy1,Bloodborne,10
73947,/user/SeanGamerDays,Bloodborne,10
73948,/user/Rundusol,Bloodborne,8
73949,/user/Lukestrn,Bloodborne,10
73955,/user/Mattcha,Bloodborne,10
73958,/user/captainkane,Bloodborne,4
73960,/user/Dal_ReviewedDat,Bloodborne,10
73964,/user/Inhanzt,Bloodborne,6
73967,/user/TehOne,Bloodborne,10
73968,/user/Azlinthelich,Bloodborne,6
73969,/user/tdebug,Bloodborne,5
73972,/user/Sky-Line___,Bloodborne,6
73973,/user/BloodyRandy,Bloodborne,8
73975,/user/STROKESs1997,Bloodborne,5
73976,/user/robinzvak,Bloodborne,7
73985,/user/rednutgaming,Bloodborne,4
73987,/user/ITZZZPERRY,Bloodborne,9
73988,/user/robomartion,Bloodborne,6
73989,/user/Big_Bear,Bloodborne,8
73990,/user/ctn1187,Bloodborne,9
73991,/user/Crisiscore7iet,Bloodborne,10
73993,/user/Dante-X,Bloodborne,10
73999,/user/kwstas,Bloodborne,7
74000,/user/gq_foine,Bloodborne,10
74001,/user/luckydutch,Bloodborne,9
74002,/user/stamito,Bloodborne,9
74010,/user/AmrKassem,Bloodborne,10
74015,/user/ElSeano89,Bloodborne,9
74017,/user/Syfin,Bloodborne,10
74018,/user/s2ada,Bloodborne,10
74019,/user/JanieGotAGun,Bloodborne,10
74025,/user/Maurenos,Bloodborne,7
74027,/user/notlaw,Bloodborne,7
74028,/user/agent13,Bloodborne,0
74029,/user/Turbodowg,Bloodborne,10
74031,/user/RealMuthaF,Bloodborne,1
74032,/user/Broyax,Bloodborne,0
74039,/user/Sky123,Bloodborne,0
74040,/user/mmrventricle,Bloodborne,8
74042,/user/joaopontesvaz,Bloodborne,7
74045,/user/EscapetoGame,Bloodborne,6
74046,/user/NinjaLandGameYT,Bloodborne,10
74047,/user/allwititnow,Bloodborne,10
74050,/user/TheMarine316,Bloodborne,8
74052,/user/negativeions,Bloodborne,4
74057,/user/sscott0829tw,Bloodborne,9
74062,/user/ps4misery,Bloodborne,9
74067,/user/cylentstorm,Bloodborne,7
74070,/user/Bossuk,Bloodborne,6
74071,/user/smahlt,Bloodborne,4
74077,/user/SonOfGoatBoy,Bloodborne,9
74078,/user/Angryagain,Bloodborne,0
74079,/user/objectuser,Bloodborne,1
74080,/user/SonyBroWhirrrr,Bloodborne,10
74085,/user/Davor11,Bloodborne,4
74092,/user/BubaMan,Bloodborne,2
74094,/user/Iberian_Buffalo,Bloodborne,6
74096,/user/gusman,Bloodborne,9
74100,/user/robh404,Bloodborne,5
74101,/user/KukistajA,Bloodborne,2
74103,/user/JoshLuck1995,Bloodborne,6
74109,/user/misarr,Bloodborne,10
74110,/user/fallouts,Bloodborne,10
74112,/user/leaveit,Bloodborne,5
74113,/user/deettis,Bloodborne,7
74116,/user/UserReviewsLUL,Bloodborne,10
74119,/user/TheTG,Bloodborne,0
74125,/user/XzRecolz,Bloodborne,2
74129,/user/TheVJ,Bloodborne,8
74132,/user/Andye82,Bloodborne,9
74139,/user/WoshJills,Bloodborne,6
74141,/user/Sheep_198,Bloodborne,10
74145,/user/SaberEdge,Bloodborne,6
74147,/user/quake2th,Bloodborne,3
74148,/user/epistm87,Bloodborne,0
74152,/user/megudyeh,Bloodborne,0
74153,/user/Eienkei,Bloodborne,0
74156,/user/tehgreg,Bloodborne,0
74158,/user/Hellome7,Bloodborne,10
74159,/user/lightyears,Bloodborne,5
74169,/user/jcarl663,Bloodborne,7
74170,/user/leche_paterna,Bloodborne,0
74171,/user/GoodApollo88,Bloodborne,4
74180,/user/SH1,Bloodborne,0
74186,/user/Taka35,Bloodborne,0
74187,/user/Explodet,Bloodborne,3
74192,/user/ozorxoron,Bloodborne,5
74197,/user/Zlatan,Bloodborne,0
74200,/user/kenmil,Bloodborne,3
74203,/user/TSapper,Bloodborne,3
74207,/user/AugustoSisti,Bloodborne,2
74210,/user/Teela,Bloodborne,1
74211,/user/Unknown-Critic,Bloodborne,0
74215,/user/ElektroDragon,Bloodborne,4
74218,/user/Witchywoman212,Bloodborne,5
74222,/user/ORevisor,Bloodborne,0
74223,/user/SvenL1975,Bloodborne,0
74224,/user/Revoltado,Bloodborne,0
74227,/user/theTRUTHson,Bloodborne,9
74228,/user/cdsmith7,Bloodborne,9
74233,/user/Ramiro1992,Bloodborne,7
74234,/user/MaxPayneIsGod,Bloodborne,10
74235,/user/DinoBeam,Bloodborne,10
74236,/user/zisisaxl,Bloodborne,10
74238,/user/AvxrageJoe,Bloodborne,10
74239,/user/josesueiro,Bloodborne,9
74241,/user/dubloon7,Bloodborne,9
74243,/user/CoNn3r_B,Bloodborne,6
74244,/user/Impirus,Bloodborne,10
74261,/user/JS99,Bloodborne,8
74267,/user/Tselel,Bloodborne,9
74269,/user/Samyar91,Bloodborne,10
74271,/user/DreamEaglr,Bloodborne,9
74274,/user/EmadTM,Bloodborne,10
74275,/user/Spartan91,Bloodborne,3
74276,/user/TredZ,Bloodborne,1
74279,/user/Aginagala,Bloodborne,8
74282,/user/Strop77,Bloodborne,8
74283,/user/Ryuail,Bloodborne,10
74291,/user/BelcrowHD,Bloodborne,2
74292,/user/Aidian1,Bloodborne,10
74293,/user/SplitMind,Bloodborne,6
74294,/user/Phuz,Bloodborne,0
74295,/user/inf1n1ty,Bloodborne,10
74296,/user/Airufino23,Bloodborne,9
74297,/user/DBM2018,Bloodborne,10
74298,/user/Moony545,Bloodborne,10
74301,/user/MadnessisRising,Bloodborne,10
74302,/user/SHiiK3n,Bloodborne,10
74304,/user/mxnu54,Bloodborne,0
74305,/user/Ziglo,Bloodborne,10
74309,/user/Nameless2131,Bloodborne,10
74311,/user/dangyosabyss,Bloodborne,10
74312,/user/btgoody96,Bloodborne,10
74314,/user/MartinEzy225,Bloodborne,10
74317,/user/Patrick73,Bloodborne,10
74319,/user/Thdragoon,Bloodborne,10
74322,/user/deathstramding,Bloodborne,10
74325,/user/PsychoTrevor,Bloodborne,0
74326,/user/Caldan,Bloodborne,8
74328,/user/painava,Bloodborne,10
74331,/user/PanMrkvicka,Bloodborne,10
74342,/user/Arpg-man,Bloodborne,10
74345,/user/ViperXT,Bloodborne,4
74347,/user/SamuNN,Bloodborne,10
74361,/user/AndrewHord,Bloodborne,10
74362,/user/DzmitryBoston,Bloodborne,6
74364,/user/tantotonto,Bloodborne,9
74368,/user/luisbortolaso,Bloodborne,0
74372,/user/rainyday2,Bloodborne,7
74375,/user/Raios-Rogue,Bloodborne,10
74376,/user/ALIreza57,Bloodborne,10
74384,/user/SmartAlec775,Bloodborne,10
74385,/user/SolaireMengao,Bloodborne,10
74386,/user/Dibalin,Bloodborne,0
74388,/user/oldboy,Bloodborne,9
74389,/user/TheDahaka,Bloodborne,10
74391,/user/doodlerman,Bloodborne,10
74393,/user/Parag0N,Bloodborne,10
74394,/user/kraster,Bloodborne,10
74397,/user/keredd1010,Bloodborne,9
74398,/user/Markos-,Bloodborne,10
74399,/user/Ghoster,Bloodborne,10
74404,/user/bestuardo,Bloodborne,9
74405,/user/alexaxa,Bloodborne,9
74406,/user/glypheye,Bloodborne,10
74407,/user/Juras,Bloodborne,10
74408,/user/houyi111,Bloodborne,9
74410,/user/Josh27,Bloodborne,10
74411,/user/Zidane_Mina,Bloodborne,10
74414,/user/Sunykamey,Bloodborne,7
74417,/user/zmmby,Bloodborne,8
74419,/user/chr1so,Bloodborne,10
74420,/user/mattlarkin,Bloodborne,10
74421,/user/MerodeTalks,Bloodborne,8
74424,/user/mrwarcriminal,Bloodborne,10
74425,/user/bulletchan,Bloodborne,8
74426,/user/Mahdiar,Bloodborne,9
74427,/user/ATTin,Bloodborne,10
74431,/user/dugazoid,Bloodborne,9
74432,/user/GustavoShow,Bloodborne,10
74433,/user/AllThingTrivial,Bloodborne,9
74434,/user/DragonBorn-,Bloodborne,9
74436,/user/Chowda,Bloodborne,10
74439,/user/kingofkoopas,Bloodborne,10
74440,/user/fijiboy,Bloodborne,10
74441,/user/GamergodsFail,Bloodborne,9
74442,/user/Hack,Bloodborne,8
74443,/user/DayFul,Bloodborne,9
74446,/user/670Gamer,Bloodborne,8
74448,/user/Mamal,Bloodborne,9
74450,/user/DrZomboid,Bloodborne,8
74452,/user/Lycria,Bloodborne,9
74453,/user/MetaRogue,Bloodborne,9
74454,/user/toaplan,Bloodborne,10
74455,/user/bombermann64,Bloodborne,8
74458,/user/felasi,Bloodborne,8
74459,/user/LifeHistory,Bloodborne,10
74461,/user/mrpavlikov,Bloodborne,10
74463,/user/TheGoodGoat,Bloodborne,6
74464,/user/Vzhik,Bloodborne,8
74465,/user/milero91,Bloodborne,10
74468,/user/AnimeKing,Bloodborne,8
74470,/user/WackoDaSniper,Bloodborne,9
74471,/user/Termin8ter,Bloodborne,9
74472,/user/EliteGames,Bloodborne,9
74473,/user/DDP,Bloodborne,10
74474,/user/VmsCritic,Bloodborne,7
74475,/user/JuanLuisGG14,Bloodborne,10
74477,/user/bcdserra,Bloodborne,10
74480,/user/Jaquio10,Bloodborne,7
74481,/user/AbstractCat,Bloodborne,9
74482,/user/HENCHMAN,Bloodborne,10
74483,/user/njja02,Bloodborne,10
74485,/user/GAMERGUY25,Bloodborne,10
74486,/user/reviewer2015lol,Bloodborne,9
74487,/user/Datamari,Bloodborne,9
74489,/user/kylocosplay,Bloodborne,8
74491,/user/Joker29,Bloodborne,9
74492,/user/Borgees,Bloodborne,9
74494,/user/The_Mad_Pratter,Bloodborne,9
74496,/user/carlinos,Bloodborne,9
74501,/user/deathflame20,Bloodborne,9
74505,/user/jose-antonio-5,Bloodborne,10
74506,/user/HaleAle123,Bloodborne,10
74510,/user/jsands7,Bloodborne,8
74513,/user/SuperKing,Bloodborne,9
74517,/user/RodSal,Bloodborne,10
74519,/user/starburns,Bloodborne,10
74521,/user/CriticsCave,Bloodborne,10
74522,/user/Kvk,Bloodborne,9
74529,/user/Antemiz,Bloodborne,9
74534,/user/Darkmegacyber,Bloodborne,9
74535,/user/yoyo321,Bloodborne,9
74539,/user/lamashu,Bloodborne,9
74554,/user/Jaga-9403,Bloodborne,9
74557,/user/Dattwood7,Bloodborne,10
74562,/user/XxJoseManuelxX,Bloodborne,9
74563,/user/Catalyst13,Bloodborne,10
74566,/user/xvvolf,Bloodborne,5
74568,/user/Lewis-Angelo,Bloodborne,7
74569,/user/SimonD00,Bloodborne,10
74570,/user/VTL,Bloodborne,9
74572,/user/drowblade,Bloodborne,10
74577,/user/Ishi123,Bloodborne,10
74580,/user/9to10Gaming,Bloodborne,10
74581,/user/SOLIDSNAKEN64,Bloodborne,9
74583,/user/destinyfan1,Bloodborne,10
74585,/user/jdvb00,Bloodborne,10
74592,/user/Theblackhawk658,Bloodborne,9
74593,/user/huudis,Bloodborne,7
74595,/user/josei1985,Bloodborne,9
74596,/user/Caerleon,Bloodborne,8
74597,/user/BLK99,Bloodborne,5
74598,/user/DrDjango,Bloodborne,10
74599,/user/EddieMaiden,Bloodborne,10
74600,/user/DanBenevenuto,Bloodborne,10
74601,/user/Zvezdochet,Bloodborne,10
74608,/user/trendkill87,Bloodborne,10
74609,/user/bellonman,Bloodborne,8
74615,/user/ItsAllOgre5,Bloodborne,10
74616,/user/marcelus,Bloodborne,10
74617,/user/Ledge_Pls,Bloodborne,10
74618,/user/HerrKapitan9,Bloodborne,10
74619,/user/Kamikazeshocki,Bloodborne,10
74621,/user/EEKtheratbat,Bloodborne,9
74623,/user/ElleryHQ,Bloodborne,9
74625,/user/fercaveri,Bloodborne,10
74626,/user/gregorius,Bloodborne,10
74627,/user/Leandro5an,Bloodborne,9
74628,/user/abekdd,Bloodborne,9
74629,/user/Suzumiya1,Bloodborne,10
74632,/user/RoloBianchi,Bloodborne,9
74634,/user/El112119,Bloodborne,10
74640,/user/kjatafoxhound,Bloodborne,10
74641,/user/Skibz,Bloodborne,10
74643,/user/Rgc,Bloodborne,10
74644,/user/ergenecondom,Bloodborne,10
74646,/user/Rustaman,Bloodborne,10
74647,/user/ironzombi,Bloodborne,10
74649,/user/oknsnl,Bloodborne,10
74651,/user/Biopunk-X,Bloodborne,10
74653,/user/MrFettuccini,Bloodborne,9
74655,/user/Lotap,Bloodborne,10
74656,/user/Valcristus,Bloodborne,10
74658,/user/Rondinelli,Bloodborne,10
74659,/user/Gittoplo,Bloodborne,9
74660,/user/jrdnnn,Bloodborne,10
74662,/user/sdaneu,Bloodborne,10
74668,/user/Cameroncoles,Bloodborne,10
74671,/user/VETRA,Bloodborne,6
74672,/user/killra,Bloodborne,9
74673,/user/Amunozrocha,Bloodborne,10
74678,/user/bear00766,Bloodborne,10
74679,/user/ArshiaGam1ng,Bloodborne,10
74681,/user/brendo214,Bloodborne,8
74682,/user/Svinoed,Bloodborne,10
74688,/user/vqu,Bloodborne,9
74689,/user/archaim,Bloodborne,10
74692,/user/XxAlbertoBuzzxX,Bloodborne,9
74693,/user/Edgard86,Bloodborne,10
74694,/user/AlbertoBuzz,Bloodborne,9
74695,/user/Brownbelt2018,Bloodborne,10
74698,/user/gamitech,Bloodborne,10
74699,/user/Henriquez94,Bloodborne,9
74700,/user/eded9999,Bloodborne,9
74701,/user/knuckle,Bloodborne,9
74704,/user/BurninZane,Bloodborne,9
74705,/user/presider35,Bloodborne,10
74706,/user/DOLLAR_376,Bloodborne,10
74707,/user/KenshinX,Bloodborne,8
74710,/user/D3NGZ,Bloodborne,9
74712,/user/Tastet55,Bloodborne,10
74713,/user/lordmax89,Bloodborne,9
74714,/user/amralchalati,Bloodborne,10
74715,/user/AlvaroK95,Bloodborne,8
74719,/user/andrei12kudmen,Bloodborne,10
74723,/user/alexslork,Bloodborne,5
74724,/user/GODonyaONFiRE,Bloodborne,10
74725,/user/RichiK,Bloodborne,10
74728,/user/Richard1766,Bloodborne,10
74730,/user/superpyro296,Bloodborne,9
74731,/user/Dperks,Bloodborne,9
74732,/user/sent_worki,Bloodborne,8
74734,/user/Onask,Bloodborne,9
74735,/user/Snowadian,Bloodborne,7
74736,/user/B0rn2_w1n,Bloodborne,10
74739,/user/St_Jimmy,Bloodborne,9
74742,/user/UltiDK,Bloodborne,10
74743,/user/nnevill,Bloodborne,10
74745,/user/Jvbcdtm3,Bloodborne,9
74746,/user/dantah,Bloodborne,10
74749,/user/Sillence,Bloodborne,10
74751,/user/Xilg,Bloodborne,10
74752,/user/Leontorres7,Bloodborne,10
74755,/user/GreatestHits,Bloodborne,9
74756,/user/djape,Bloodborne,10
74759,/user/Ernest_Figueroa,Bloodborne,8
74760,/user/almanaga,Bloodborne,10
74761,/user/VikingViktor,Bloodborne,10
74762,/user/Ddaygiugno1944,Bloodborne,10
74763,/user/Irisen,Bloodborne,8
74767,/user/Infoabend,Bloodborne,9
74770,/user/continue,Bloodborne,9
